resp_id,usid,fixed_set,periodic_set,military_region,province,district,village,hamlet,year,month,resp_num,sex,sex_num,security_score,security_num,question_num,response_code,blacklisted,age_num,mar_num,eth_num
207021003_710301,207021003,710301MB0,0002B,2,07,02,10,03,71,03,01,M,0,B,1,0002,B,0,30,0,1
207021003_710302,207021003,710302MB0,0002B,2,07,02,10,03,71,03,02,M,0,B,1,0002,B,0,30,0,1
207021003_710303,207021003,710303FB0,0002B,2,07,02,10,03,71,03,03,F,1,B,1,0002,B,0,30,2,1
207021003_710304,207021003,710304FB0,0002B,2,07,02,10,03,71,03,04,F,1,B,1,0002,B,0,30,1,1
207021003_710305,207021003,710305MB0,0002B,2,07,02,10,03,71,03,05,M,0,B,1,0002,B,0,30,0,1
207021003_710701,207021003,710701MB0,0002B,2,07,02,10,03,71,07,01,M,0,B,1,0002,B,0,30,0,1
207021003_710702,207021003,710702FB0,0002B,2,07,02,10,03,71,07,02,F,1,B,1,0002,B,0,30,0,1
207021003_710703,207021003,710703FB0,0002B,2,07,02,10,03,71,07,03,F,1,B,1,0002,B,0,30,0,1
207021003_710704,207021003,710704FB0,0002B,2,07,02,10,03,71,07,04,F,1,B,1,0002,B,0,30,0,1
207021003_710705,207021003,710705MB0,0002B,2,07,02,10,03,71,07,05,M,0,B,1,0002,B,0,30,0,1
207021006_710301,207021006,710301MB0,0002B,2,07,02,10,06,71,03,01,M,0,B,1,0002,B,0,30,0,1
207021006_710302,207021006,710302MB0,0002B,2,07,02,10,06,71,03,02,M,0,B,1,0002,B,0,30,0,1
207021006_710303,207021006,710303MB0,0002B,2,07,02,10,06,71,03,03,M,0,B,1,0002,B,0,30,0,1
207021006_710304,207021006,710304MB0,0002B,2,07,02,10,06,71,03,04,M,0,B,1,0002,B,0,30,0,1
207021006_710305,207021006,710305MB0,0002B,2,07,02,10,06,71,03,05,M,0,B,1,0002,B,0,30,0,1
207021007_710301,207021007,710301MB0,0002B,2,07,02,10,07,71,03,01,M,0,B,1,0002,B,0,30,0,1
207021007_710302,207021007,710302MB0,0002B,2,07,02,10,07,71,03,02,M,0,B,1,0002,B,0,30,0,1
207021007_710303,207021007,710303MB0,0002B,2,07,02,10,07,71,03,03,M,0,B,1,0002,B,0,30,0,1
207021007_710304,207021007,710304FB0,0002B,2,07,02,10,07,71,03,04,F,1,B,1,0002,B,0,30,0,1
207021007_710305,207021007,710305FB0,0002B,2,07,02,10,07,71,03,05,F,1,B,1,0002,B,0,30,0,1
207021205_710701,207021205,710701MC0,0002C,2,07,02,12,05,71,07,01,M,0,C,2,0002,C,0,50,0,1
207021205_710702,207021205,710702MC0,0002C,2,07,02,12,05,71,07,02,M,0,C,2,0002,C,0,50,0,1
207021205_710703,207021205,710703FC0,0002C,2,07,02,12,05,71,07,03,F,1,C,2,0002,C,0,50,0,1
207021205_710704,207021205,710704FC0,0002C,2,07,02,12,05,71,07,04,F,1,C,2,0002,C,0,50,0,1
207021205_710705,207021205,710705FC0,0002C,2,07,02,12,05,71,07,05,F,1,C,2,0002,C,0,50,2,1
207021301_710701,207021301,710701MC0,0002C,2,07,02,13,01,71,07,01,M,0,C,2,0002,C,0,50,0,1
207021301_710702,207021301,710702MC0,0002C,2,07,02,13,01,71,07,02,M,0,C,2,0002,C,0,50,0,1
207021301_710703,207021301,710703FC0,0002C,2,07,02,13,01,71,07,03,F,1,C,2,0002,C,0,50,0,1
207021301_710704,207021301,710704MC0,0002C,2,07,02,13,01,71,07,04,M,0,C,2,0002,C,0,50,0,1
207021301_710705,207021301,710705MC0,0002C,2,07,02,13,01,71,07,05,M,0,C,2,0002,C,0,50,0,1
207021301_720101,207021301,720101MC0,0002C,2,07,02,13,01,72,01,01,M,0,C,2,0002,C,0,50,0,1
207021301_720102,207021301,720102FC0,0002C,2,07,02,13,01,72,01,02,F,1,C,2,0002,C,0,50,4,1
207021301_720103,207021301,720103MC0,0002C,2,07,02,13,01,72,01,03,M,0,C,2,0002,C,0,50,0,1
207021301_720104,207021301,720104FC0,0002C,2,07,02,13,01,72,01,04,F,1,C,2,0002,C,0,50,0,1
207021301_720105,207021301,720105MC0,0002C,2,07,02,13,01,72,01,05,M,0,C,2,0002,C,0,50,0,1
207021305_720101,207021305,720101MB0,0002B,2,07,02,13,05,72,01,01,M,0,B,1,0002,B,0,30,0,1
207021305_720102,207021305,720102MB0,0002B,2,07,02,13,05,72,01,02,M,0,B,1,0002,B,0,30,0,1
207021305_720103,207021305,720103MB0,0002B,2,07,02,13,05,72,01,03,M,0,B,1,0002,B,0,30,2,1
207021305_720104,207021305,720104MB0,0002B,2,07,02,13,05,72,01,04,M,0,B,1,0002,B,0,30,0,1
207021305_720105,207021305,720105FB0,0002B,2,07,02,13,05,72,01,05,F,1,B,1,0002,B,0,30,0,1
207030109_720601,207030109,720601MD0,0002D,2,07,03,01,09,72,06,01,M,0,D,3,0002,D,0,60,2,1
207030109_720602,207030109,720602MD0,0002D,2,07,03,01,09,72,06,02,M,0,D,3,0002,D,0,60,0,1
207030109_720603,207030109,720603FD0,0002D,2,07,03,01,09,72,06,03,F,1,D,3,0002,D,0,60,0,1
207030109_720604,207030109,720604FD0,0002D,2,07,03,01,09,72,06,04,F,1,D,3,0002,D,0,60,0,1
207030109_720605,207030109,720605FD0,0002D,2,07,03,01,09,72,06,05,F,1,D,3,0002,D,0,60,0,1
207030109_720606,207030109,720606MD0,0002D,2,07,03,01,09,72,06,06,M,0,D,3,0002,D,0,60,0,1
207030109_720607,207030109,720607FD0,0002D,2,07,03,01,09,72,06,07,F,1,D,3,0002,D,0,60,0,1
207030109_720608,207030109,720608FD0,0002D,2,07,03,01,09,72,06,08,F,1,D,3,0002,D,0,60,1,1
207030109_720609,207030109,720609FD0,0002D,2,07,03,01,09,72,06,09,F,1,D,3,0002,D,0,60,0,1
207030109_720610,207030109,720610MD0,0002D,2,07,03,01,09,72,06,10,M,0,D,3,0002,D,0,60,0,1
207030109_720701,207030109,720701FD0,0002D,2,07,03,01,09,72,07,01,F,1,D,3,0002,D,0,60,0,1
207030109_720702,207030109,720702FD0,0002D,2,07,03,01,09,72,07,02,F,1,D,3,0002,D,0,60,0,1
207030109_720703,207030109,720703MD0,0002D,2,07,03,01,09,72,07,03,M,0,D,3,0002,D,0,60,0,1
207030109_720704,207030109,720704MD0,0002D,2,07,03,01,09,72,07,04,M,0,D,3,0002,D,0,60,1,1
207030109_720705,207030109,720705FD0,0002D,2,07,03,01,09,72,07,05,F,1,D,3,0002,D,0,60,0,1
207030109_720706,207030109,720706MD0,0002D,2,07,03,01,09,72,07,06,M,0,D,3,0002,D,0,60,0,1
207030109_720707,207030109,720707FD0,0002D,2,07,03,01,09,72,07,07,F,1,D,3,0002,D,0,60,0,1
207030109_720708,207030109,720708FD0,0002D,2,07,03,01,09,72,07,08,F,1,D,3,0002,D,0,60,0,1
207030109_720709,207030109,720709MD0,0002D,2,07,03,01,09,72,07,09,M,0,D,3,0002,D,0,60,0,1
207030109_720710,207030109,720710FD0,0002D,2,07,03,01,09,72,07,10,F,1,D,3,0002,D,0,60,0,1
207030212_710501,207030212,710501MC0,0002C,2,07,03,02,12,71,05,01,M,0,C,2,0002,C,0,50,0,1
207030212_710502,207030212,710502MC0,0002C,2,07,03,02,12,71,05,02,M,0,C,2,0002,C,0,50,0,1
207030212_710503,207030212,710503MC0,0002C,2,07,03,02,12,71,05,03,M,0,C,2,0002,C,0,50,2,1
207030212_710504,207030212,710504FC0,0002C,2,07,03,02,12,71,05,04,F,1,C,2,0002,C,0,50,0,1
207030212_710505,207030212,710505MC0,0002C,2,07,03,02,12,71,05,05,M,0,C,2,0002,C,0,50,1,1
207030213_710501,207030213,710501FB0,0002B,2,07,03,02,13,71,05,01,F,1,B,1,0002,B,0,30,0,1
207030213_710502,207030213,710502FB0,0002B,2,07,03,02,13,71,05,02,F,1,B,1,0002,B,0,30,0,1
207030213_710503,207030213,710503MB0,0002B,2,07,03,02,13,71,05,03,M,0,B,1,0002,B,0,30,2,1
207030213_710504,207030213,710504FB0,0002B,2,07,03,02,13,71,05,04,F,1,B,1,0002,B,0,30,0,1
207030213_710505,207030213,710505MB0,0002B,2,07,03,02,13,71,05,05,M,0,B,1,0002,B,0,30,0,1
207030801_710301,207030801,710301MB0,0002B,2,07,03,08,01,71,03,01,M,0,B,1,0002,B,0,30,0,1
207030801_710302,207030801,710302FB0,0002B,2,07,03,08,01,71,03,02,F,1,B,1,0002,B,0,30,0,1
207030801_710303,207030801,710303MB0,0002B,2,07,03,08,01,71,03,03,M,0,B,1,0002,B,0,30,0,1
207030801_710304,207030801,710304FB0,0002B,2,07,03,08,01,71,03,04,F,1,B,1,0002,B,0,30,0,1
207030801_710305,207030801,710305MB0,0002B,2,07,03,08,01,71,03,05,M,0,B,1,0002,B,0,30,0,1
207030807_710301,207030807,710301MB0,0002B,2,07,03,08,07,71,03,01,M,0,B,1,0002,B,0,30,0,1
207030807_710302,207030807,710302FB0,0002B,2,07,03,08,07,71,03,02,F,1,B,1,0002,B,0,30,0,1
207030807_710303,207030807,710303MB0,0002B,2,07,03,08,07,71,03,03,M,0,B,1,0002,B,0,30,0,1
207030807_710304,207030807,710304MB0,0002B,2,07,03,08,07,71,03,04,M,0,B,1,0002,B,0,30,0,1
207030807_710305,207030807,710305MB0,0002B,2,07,03,08,07,71,03,05,M,0,B,1,0002,B,0,30,1,1
207030922_720801,207030922,720801FC0,0002C,2,07,03,09,22,72,08,01,F,1,C,2,0002,C,0,50,0,1
207030922_720802,207030922,720802MC0,0002C,2,07,03,09,22,72,08,02,M,0,C,2,0002,C,0,50,0,1
207030922_720803,207030922,720803MC0,0002C,2,07,03,09,22,72,08,03,M,0,C,2,0002,C,0,50,0,1
207030922_720804,207030922,720804MC0,0002C,2,07,03,09,22,72,08,04,M,0,C,2,0002,C,0,50,0,1
207030922_720805,207030922,720805FC0,0002C,2,07,03,09,22,72,08,05,F,1,C,2,0002,C,0,50,1,1
207030922_720806,207030922,720806MC0,0002C,2,07,03,09,22,72,08,06,M,0,C,2,0002,C,0,50,0,1
207030922_720807,207030922,720807MC0,0002C,2,07,03,09,22,72,08,07,M,0,C,2,0002,C,0,50,0,1
207030922_720808,207030922,720808MC0,0002C,2,07,03,09,22,72,08,08,M,0,C,2,0002,C,0,50,1,1
207030922_720809,207030922,720809MC0,0002C,2,07,03,09,22,72,08,09,M,0,C,2,0002,C,0,50,0,1
207030922_720810,207030922,720810FC0,0002C,2,07,03,09,22,72,08,10,F,1,C,2,0002,C,0,50,0,1
207031001_720401,207031001,720401MC0,0002C,2,07,03,10,01,72,04,01,M,0,C,2,0002,C,0,50,0,1
207031001_720402,207031001,720402MC0,0002C,2,07,03,10,01,72,04,02,M,0,C,2,0002,C,0,50,0,1
207031001_720403,207031001,720403FC0,0002C,2,07,03,10,01,72,04,03,F,1,C,2,0002,C,0,50,0,1
207031001_720404,207031001,720404FC0,0002C,2,07,03,10,01,72,04,04,F,1,C,2,0002,C,0,50,0,1
207031001_720405,207031001,720405MC0,0002C,2,07,03,10,01,72,04,05,M,0,C,2,0002,C,0,50,0,1
207040101_710501,207040101,710501MC0,0002C,2,07,04,01,01,71,05,01,M,0,C,2,0002,C,0,50,0,1
207040101_710502,207040101,710502MC0,0002C,2,07,04,01,01,71,05,02,M,0,C,2,0002,C,0,50,0,1
207040101_710503,207040101,710503MC0,0002C,2,07,04,01,01,71,05,03,M,0,C,2,0002,C,0,50,0,1
207040101_710504,207040101,710504MC0,0002C,2,07,04,01,01,71,05,04,M,0,C,2,0002,C,0,50,1,1
207040101_710505,207040101,710505FC0,0002C,2,07,04,01,01,71,05,05,F,1,C,2,0002,C,0,50,0,1
207040208_720301,207040208,720301FD0,0002D,2,07,04,02,08,72,03,01,F,1,D,3,0002,D,0,60,0,1
207040208_720302,207040208,720302FD0,0002D,2,07,04,02,08,72,03,02,F,1,D,3,0002,D,0,60,0,1
207040208_720303,207040208,720303MD0,0002D,2,07,04,02,08,72,03,03,M,0,D,3,0002,D,0,60,0,1
207040208_720304,207040208,720304FD0,0002D,2,07,04,02,08,72,03,04,F,1,D,3,0002,D,0,60,0,1
207040208_720305,207040208,720305FD0,0002D,2,07,04,02,08,72,03,05,F,1,D,3,0002,D,0,60,0,1
207040303_720301,207040303,720301MD0,0002D,2,07,04,03,03,72,03,01,M,0,D,3,0002,D,0,60,2,1
207040303_720302,207040303,720302MD0,0002D,2,07,04,03,03,72,03,02,M,0,D,3,0002,D,0,60,0,1
207040303_720303,207040303,720303MD0,0002D,2,07,04,03,03,72,03,03,M,0,D,3,0002,D,0,60,0,1
207040303_720304,207040303,720304FD0,0002D,2,07,04,03,03,72,03,04,F,1,D,3,0002,D,0,60,0,1
207040303_720305,207040303,720305FD0,0002D,2,07,04,03,03,72,03,05,F,1,D,3,0002,D,0,60,0,1
207040402_720401,207040402,720401FD0,0002D,2,07,04,04,02,72,04,01,F,1,D,3,0002,D,0,60,0,1
207040402_720402,207040402,720402MD0,0002D,2,07,04,04,02,72,04,02,M,0,D,3,0002,D,0,60,0,1
207040402_720403,207040402,720403MD0,0002D,2,07,04,04,02,72,04,03,M,0,D,3,0002,D,0,60,0,1
207040402_720404,207040402,720404FD0,0002D,2,07,04,04,02,72,04,04,F,1,D,3,0002,D,0,60,0,1
207040402_720405,207040402,720405FD0,0002D,2,07,04,04,02,72,04,05,F,1,D,3,0002,D,0,60,0,1
207040805_720301,207040805,720301MC0,0002C,2,07,04,08,05,72,03,01,M,0,C,2,0002,C,0,50,0,1
207040805_720302,207040805,720302FC0,0002C,2,07,04,08,05,72,03,02,F,1,C,2,0002,C,0,50,0,1
207040805_720303,207040805,720303MC0,0002C,2,07,04,08,05,72,03,03,M,0,C,2,0002,C,0,50,0,1
207040805_720304,207040805,720304FC0,0002C,2,07,04,08,05,72,03,04,F,1,C,2,0002,C,0,50,0,1
207040805_720305,207040805,720305MC0,0002C,2,07,04,08,05,72,03,05,M,0,C,2,0002,C,0,50,0,1
207040805_720601,207040805,720601MC0,0002C,2,07,04,08,05,72,06,01,M,0,C,2,0002,C,0,50,0,1
207040805_720602,207040805,720602FC0,0002C,2,07,04,08,05,72,06,02,F,1,C,2,0002,C,0,50,0,1
207040805_720603,207040805,720603MC0,0002C,2,07,04,08,05,72,06,03,M,0,C,2,0002,C,0,50,2,1
207040805_720604,207040805,720604MC0,0002C,2,07,04,08,05,72,06,04,M,0,C,2,0002,C,0,50,0,1
207040805_720605,207040805,720605MC0,0002C,2,07,04,08,05,72,06,05,M,0,C,2,0002,C,0,50,0,1
207040805_720606,207040805,720606MC0,0002C,2,07,04,08,05,72,06,06,M,0,C,2,0002,C,0,50,0,1
207040805_720607,207040805,720607MC0,0002C,2,07,04,08,05,72,06,07,M,0,C,2,0002,C,0,50,0,1
207040805_720608,207040805,720608FC0,0002C,2,07,04,08,05,72,06,08,F,1,C,2,0002,C,0,50,0,1
207040805_720609,207040805,720609FC0,0002C,2,07,04,08,05,72,06,09,F,1,C,2,0002,C,0,50,2,1
207040805_720610,207040805,720610MC0,0002C,2,07,04,08,05,72,06,10,M,0,C,2,0002,C,0,50,0,1
207040806_720301,207040806,720301MC0,0002C,2,07,04,08,06,72,03,01,M,0,C,2,0002,C,0,50,0,1
207040806_720302,207040806,720302MC0,0002C,2,07,04,08,06,72,03,02,M,0,C,2,0002,C,0,50,0,1
207040806_720303,207040806,720303FC0,0002C,2,07,04,08,06,72,03,03,F,1,C,2,0002,C,0,50,0,1
207040806_720304,207040806,720304FC0,0002C,2,07,04,08,06,72,03,04,F,1,C,2,0002,C,0,50,0,1
207040806_720305,207040806,720305MC0,0002C,2,07,04,08,06,72,03,05,M,0,C,2,0002,C,0,50,2,1
207040907_720401,207040907,720401MD0,0002D,2,07,04,09,07,72,04,01,M,0,D,3,0002,D,0,60,0,1
207040907_720402,207040907,720402FD0,0002D,2,07,04,09,07,72,04,02,F,1,D,3,0002,D,0,60,0,1
207040907_720403,207040907,720403FD0,0002D,2,07,04,09,07,72,04,03,F,1,D,3,0002,D,0,60,0,1
207040907_720404,207040907,720404FD0,0002D,2,07,04,09,07,72,04,04,F,1,D,3,0002,D,0,60,0,1
207040907_720405,207040907,720405FD0,0002D,2,07,04,09,07,72,04,05,F,1,D,3,0002,D,0,60,0,1
207040910_720301,207040910,720301FD0,0002D,2,07,04,09,10,72,03,01,F,1,D,3,0002,D,0,60,0,1
207040910_720302,207040910,720302FD0,0002D,2,07,04,09,10,72,03,02,F,1,D,3,0002,D,0,60,0,1
207040910_720303,207040910,720303FD0,0002D,2,07,04,09,10,72,03,03,F,1,D,3,0002,D,0,60,0,1
207040910_720304,207040910,720304FD0,0002D,2,07,04,09,10,72,03,04,F,1,D,3,0002,D,0,60,0,1
207040910_720305,207040910,720305FD0,0002D,2,07,04,09,10,72,03,05,F,1,D,3,0002,D,0,60,2,1
207041006_720401,207041006,720401FD0,0002D,2,07,04,10,06,72,04,01,F,1,D,3,0002,D,0,60,0,1
207041006_720402,207041006,720402MD0,0002D,2,07,04,10,06,72,04,02,M,0,D,3,0002,D,0,60,0,1
207041006_720403,207041006,720403MD0,0002D,2,07,04,10,06,72,04,03,M,0,D,3,0002,D,0,60,0,1
207041006_720404,207041006,720404MD0,0002D,2,07,04,10,06,72,04,04,M,0,D,3,0002,D,0,60,0,1
207041006_720405,207041006,720405FD0,0002D,2,07,04,10,06,72,04,05,F,1,D,3,0002,D,0,60,2,1
207041009_711201,207041009,711201MC0,0002C,2,07,04,10,09,71,12,01,M,0,C,2,0002,C,0,50,0,1
207041009_711202,207041009,711202MC0,0002C,2,07,04,10,09,71,12,02,M,0,C,2,0002,C,0,50,0,1
207041009_711203,207041009,711203FC0,0002C,2,07,04,10,09,71,12,03,F,1,C,2,0002,C,0,50,0,1
207041009_711204,207041009,711204FC0,0002C,2,07,04,10,09,71,12,04,F,1,C,2,0002,C,0,50,2,1
207041009_711205,207041009,711205FC0,0002C,2,07,04,10,09,71,12,05,F,1,C,2,0002,C,0,50,0,1
207041011_720301,207041011,720301MD0,0002D,2,07,04,10,11,72,03,01,M,0,D,3,0002,D,0,60,1,1
207041011_720302,207041011,720302MD0,0002D,2,07,04,10,11,72,03,02,M,0,D,3,0002,D,0,60,0,1
207041011_720303,207041011,720303FD0,0002D,2,07,04,10,11,72,03,03,F,1,D,3,0002,D,0,60,2,1
207041011_720304,207041011,720304FD0,0002D,2,07,04,10,11,72,03,04,F,1,D,3,0002,D,0,60,0,1
207041011_720305,207041011,720305MD0,0002D,2,07,04,10,11,72,03,05,M,0,D,3,0002,D,0,60,0,1
207041011_720306,207041011,720306MD0,0002D,2,07,04,10,11,72,03,06,M,0,D,3,0002,D,0,60,0,1
207041011_720307,207041011,720307MD0,0002D,2,07,04,10,11,72,03,07,M,0,D,3,0002,D,0,60,0,1
207041011_720308,207041011,720308FD0,0002D,2,07,04,10,11,72,03,08,F,1,D,3,0002,D,0,60,1,1
207041011_720309,207041011,720309MD0,0002D,2,07,04,10,11,72,03,09,M,0,D,3,0002,D,0,60,0,1
207041011_720310,207041011,720310MD0,0002D,2,07,04,10,11,72,03,10,M,0,D,3,0002,D,0,60,0,1
207041011_720311,207041011,720311FD0,0002D,2,07,04,10,11,72,03,11,F,1,D,3,0002,D,0,60,1,1
207041011_720312,207041011,720312MD0,0002D,2,07,04,10,11,72,03,12,M,0,D,3,0002,D,0,60,1,1
207041011_720313,207041011,720313MD0,0002D,2,07,04,10,11,72,03,13,M,0,D,3,0002,D,0,60,1,1
207041011_720314,207041011,720314MD0,0002D,2,07,04,10,11,72,03,14,M,0,D,3,0002,D,0,60,0,1
207041011_720315,207041011,720315MD0,0002D,2,07,04,10,11,72,03,15,M,0,D,3,0002,D,0,60,0,1
207041011_720316,207041011,720316MD0,0002D,2,07,04,10,11,72,03,16,M,0,D,3,0002,D,0,60,2,1
207041011_720317,207041011,720317FD0,0002D,2,07,04,10,11,72,03,17,F,1,D,3,0002,D,0,60,1,1
207041011_720318,207041011,720318MD0,0002D,2,07,04,10,11,72,03,18,M,0,D,3,0002,D,0,60,1,1
207041011_720319,207041011,720319MD0,0002D,2,07,04,10,11,72,03,19,M,0,D,3,0002,D,0,60,0,1
207041011_720320,207041011,720320FD0,0002D,2,07,04,10,11,72,03,20,F,1,D,3,0002,D,0,60,1,1
207041011_720321,207041011,720321MD0,0002D,2,07,04,10,11,72,03,21,M,0,D,3,0002,D,0,60,0,1
207041011_720322,207041011,720322FD0,0002D,2,07,04,10,11,72,03,22,F,1,D,3,0002,D,0,60,2,1
207041011_720323,207041011,720323MD0,0002D,2,07,04,10,11,72,03,23,M,0,D,3,0002,D,0,60,1,1
207041011_720324,207041011,720324MD0,0002D,2,07,04,10,11,72,03,24,M,0,D,3,0002,D,0,60,1,1
207041011_720325,207041011,720325FD0,0002D,2,07,04,10,11,72,03,25,F,1,D,3,0002,D,1,60,0,5
207041011_720326,207041011,720326MD0,0002D,2,07,04,10,11,72,03,26,M,0,D,3,0002,D,0,60,1,1
207041011_720327,207041011,720327MD0,0002D,2,07,04,10,11,72,03,27,M,0,D,3,0002,D,0,60,0,1
207041011_720328,207041011,720328MD0,0002D,2,07,04,10,11,72,03,28,M,0,D,3,0002,D,0,60,0,1
207041011_720329,207041011,720329MD0,0002D,2,07,04,10,11,72,03,29,M,0,D,3,0002,D,0,60,0,1
207041011_720330,207041011,720330FD0,0002D,2,07,04,10,11,72,03,30,F,1,D,3,0002,D,0,60,2,1
207041205_711201,207041205,711201MD0,0002D,2,07,04,12,05,71,12,01,M,0,D,3,0002,D,0,60,0,1
207041205_711202,207041205,711202MD0,0002D,2,07,04,12,05,71,12,02,M,0,D,3,0002,D,0,60,0,1
207041205_711203,207041205,711203MD0,0002D,2,07,04,12,05,71,12,03,M,0,D,3,0002,D,0,60,0,1
207041205_711204,207041205,711204MD0,0002D,2,07,04,12,05,71,12,04,M,0,D,3,0002,D,0,60,0,1
207041205_711205,207041205,711205FD0,0002D,2,07,04,12,05,71,12,05,F,1,D,3,0002,D,0,60,2,1
207041207_711201,207041207,711201MC0,0002C,2,07,04,12,07,71,12,01,M,0,C,2,0002,C,0,50,0,1
207041207_711202,207041207,711202FC0,0002C,2,07,04,12,07,71,12,02,F,1,C,2,0002,C,0,50,0,1
207041207_711203,207041207,711203MC0,0002C,2,07,04,12,07,71,12,03,M,0,C,2,0002,C,0,50,2,1
207041207_711204,207041207,711204FC0,0002C,2,07,04,12,07,71,12,04,F,1,C,2,0002,C,0,50,0,1
207041207_711205,207041207,711205FC0,0002C,2,07,04,12,07,71,12,05,F,1,C,2,0002,C,0,50,1,1
207041306_710501,207041306,710501FC0,0002C,2,07,04,13,06,71,05,01,F,1,C,2,0002,C,0,50,0,1
207041306_710502,207041306,710502FC0,0002C,2,07,04,13,06,71,05,02,F,1,C,2,0002,C,0,50,0,1
207041306_710503,207041306,710503FC0,0002C,2,07,04,13,06,71,05,03,F,1,C,2,0002,C,0,50,2,1
207041306_710504,207041306,710504MC0,0002C,2,07,04,13,06,71,05,04,M,0,C,2,0002,C,0,50,0,1
207041306_710505,207041306,710505MC0,0002C,2,07,04,13,06,71,05,05,M,0,C,2,0002,C,0,50,0,1
207041309_720301,207041309,720301FD0,0002D,2,07,04,13,09,72,03,01,F,1,D,3,0002,D,0,60,2,1
207041309_720302,207041309,720302FD0,0002D,2,07,04,13,09,72,03,02,F,1,D,3,0002,D,0,60,2,1
207041309_720303,207041309,720303FD0,0002D,2,07,04,13,09,72,03,03,F,1,D,3,0002,D,0,60,0,1
207041309_720304,207041309,720304FD0,0002D,2,07,04,13,09,72,03,04,F,1,D,3,0002,D,0,60,2,1
207041309_720305,207041309,720305MD0,0002D,2,07,04,13,09,72,03,05,M,0,D,3,0002,D,0,60,0,1
207041309_720306,207041309,720306MD0,0002D,2,07,04,13,09,72,03,06,M,0,D,3,0002,D,0,60,0,1
207041309_720307,207041309,720307MD0,0002D,2,07,04,13,09,72,03,07,M,0,D,3,0002,D,0,60,0,1
207041309_720308,207041309,720308FD0,0002D,2,07,04,13,09,72,03,08,F,1,D,3,0002,D,0,60,0,1
207041309_720309,207041309,720309MD0,0002D,2,07,04,13,09,72,03,09,M,0,D,3,0002,D,0,60,0,1
207041309_720310,207041309,720310FD0,0002D,2,07,04,13,09,72,03,10,F,1,D,3,0002,D,0,60,0,1
207041309_720311,207041309,720311MD0,0002D,2,07,04,13,09,72,03,11,M,0,D,3,0002,D,0,60,2,1
207041309_720312,207041309,720312FD0,0002D,2,07,04,13,09,72,03,12,F,1,D,3,0002,D,0,60,0,1
207041309_720313,207041309,720313FD0,0002D,2,07,04,13,09,72,03,13,F,1,D,3,0002,D,0,60,0,1
207041309_720314,207041309,720314MD0,0002D,2,07,04,13,09,72,03,14,M,0,D,3,0002,D,0,60,0,1
207041309_720315,207041309,720315FD0,0002D,2,07,04,13,09,72,03,15,F,1,D,3,0002,D,0,60,2,1
207041309_720316,207041309,720316MD0,0002D,2,07,04,13,09,72,03,16,M,0,D,3,0002,D,0,60,0,1
207041309_720317,207041309,720317MD0,0002D,2,07,04,13,09,72,03,17,M,0,D,3,0002,D,0,60,0,1
207041309_720318,207041309,720318MD0,0002D,2,07,04,13,09,72,03,18,M,0,D,3,0002,D,0,60,0,1
207041309_720319,207041309,720319MD0,0002D,2,07,04,13,09,72,03,19,M,0,D,3,0002,D,0,60,0,1
207041309_720320,207041309,720320MD0,0002D,2,07,04,13,09,72,03,20,M,0,D,3,0002,D,0,60,0,1
207041309_720321,207041309,720321MD0,0002D,2,07,04,13,09,72,03,21,M,0,D,3,0002,D,0,60,0,1
207041309_720322,207041309,720322MD0,0002D,2,07,04,13,09,72,03,22,M,0,D,3,0002,D,0,60,0,1
207041309_720323,207041309,720323MD0,0002D,2,07,04,13,09,72,03,23,M,0,D,3,0002,D,0,60,0,1
207041309_720324,207041309,720324MD0,0002D,2,07,04,13,09,72,03,24,M,0,D,3,0002,D,0,60,0,1
207041309_720325,207041309,720325MD0,0002D,2,07,04,13,09,72,03,25,M,0,D,3,0002,D,0,60,0,1
207041309_720326,207041309,720326MD0,0002D,2,07,04,13,09,72,03,26,M,0,D,3,0002,D,0,60,0,1
207041309_720327,207041309,720327MD0,0002D,2,07,04,13,09,72,03,27,M,0,D,3,0002,D,0,60,0,1
207041309_720328,207041309,720328MD0,0002D,2,07,04,13,09,72,03,28,M,0,D,3,0002,D,0,60,0,1
207041309_720329,207041309,720329MD0,0002D,2,07,04,13,09,72,03,29,M,0,D,3,0002,D,0,60,0,1
207041309_720330,207041309,720330FD0,0002D,2,07,04,13,09,72,03,30,F,1,D,3,0002,D,0,60,1,1
207041310_710501,207041310,710501MC0,0002C,2,07,04,13,10,71,05,01,M,0,C,2,0002,C,0,50,0,1
207041310_710502,207041310,710502MC0,0002C,2,07,04,13,10,71,05,02,M,0,C,2,0002,C,0,50,0,1
207041310_710503,207041310,710503MC0,0002C,2,07,04,13,10,71,05,03,M,0,C,2,0002,C,0,50,0,1
207041310_710504,207041310,710504MC0,0002C,2,07,04,13,10,71,05,04,M,0,C,2,0002,C,0,50,0,1
207041310_710505,207041310,710505MC0,0002C,2,07,04,13,10,71,05,05,M,0,C,2,0002,C,0,50,0,1
207050202_711201,207050202,711201MB0,0002B,2,07,05,02,02,71,12,01,M,0,B,1,0002,B,0,30,0,1
207050202_711202,207050202,711202MB0,0002B,2,07,05,02,02,71,12,02,M,0,B,1,0002,B,0,30,0,1
207050202_711203,207050202,711203MB0,0002B,2,07,05,02,02,71,12,03,M,0,B,1,0002,B,0,30,0,1
207050202_711204,207050202,711204MB0,0002B,2,07,05,02,02,71,12,04,M,0,B,1,0002,B,0,30,1,1
