precinct_id,nvoter,nazivote,share_unemp,share_ind_worker,share_ag_worker,share_employer
317,64919,12889,0.09566655448698796,0.49777563669600206,0.24749759826398132,0.15906021055302869
318,45180,16479,0.07979220257733702,0.3212361465887721,0.40227975275441497,0.19669189807947596
319,23189,5955,0.04195224684366743,0.29723912286083326,0.43185818707043655,0.2289504432250627
320,132654,47217,0.21916684237418665,0.5124034572457885,0.11774192200572285,0.15068777837430194
321,25287,4303,0.10314964526225434,0.23414923855655867,0.4547609415263689,0.20794017465481807
322,23646,12751,0.06952632531981295,0.31398655773675743,0.37441560239873034,0.24207151454469927
323,40882,9171,0.14487556852005537,0.30860152464426716,0.35232862620663374,0.1941942806290438
324,140178,68101,0.13173556997497662,0.4670884858578097,0.2227351170589737,0.17844082710823994
325,101544,42460,0.15442111216586824,0.36449836621012494,0.28974150698340895,0.19133901464059774
326,124066,29861,0.09287057177427616,0.36937297579430456,0.3351173250886643,0.202639127342755
327,34591,16813,0.11330494140291202,0.3466253300543018,0.3295048815701953,0.21056484697259084
328,19345,8071,0.09259992707600025,0.4077561818702437,0.3058171906132089,0.19382670044054726
329,117944,48921,0.1535093861815862,0.40046541022767085,0.2531697774274825,0.1928554261632605
330,213237,70587,0.3675542913102391,0.4459416351749999,0.09029664786458623,0.09620742565017476
331,29110,5634,0.12734277586962436,0.2682768373003861,0.3997749921045068,0.20460539472548273
332,503887,123158,0.4114783077912534,0.3997452639100008,0.08747144339479626,0.10130498490394964
333,254728,70292,0.41318309036470524,0.43234067723889147,0.07376640020883407,0.08070983218756927
334,124691,43867,0.28679083374009534,0.41929494950109186,0.15886381374284111,0.13505040301597165
335,192538,68651,0.19738661009182462,0.5037928309405936,0.14647064539599355,0.1523499135715884
336,30557,6042,0.11594144008557894,0.3441510201476652,0.3600968107314645,0.17981072903529138
337,38461,4893,0.2115348265228971,0.3129056539222042,0.3115232428248419,0.16403627673005672
338,273428,92055,0.3594824688971799,0.39117756767958645,0.11695415680975113,0.1323858066134825
339,65811,32967,0.23227857892553885,0.3303383091477545,0.28723381082125166,0.15014930110545502
340,22593,8896,0.3049222572627783,0.3648106450295347,0.14101188198838538,0.18925521571930173
341,127101,32678,0.15644763476238785,0.38791516746599747,0.27203896890122636,0.1835982288703883
342,18257,11251,0.12437375567789122,0.26250747882718234,0.43777970383844356,0.17533906165648286
343,32838,16589,0.16117722368933635,0.28409430770592725,0.34598575170077567,0.20874271690396068
344,61183,36011,0.12161273662320149,0.2700598932359095,0.3982052005516911,0.21012216958919785
345,119116,41647,0.13920060259801076,0.2690134482077969,0.3702387572362264,0.22154719195796602
346,29179,15773,0.14318135823686443,0.29529645965370355,0.3703399902117325,0.19118219189769953
347,26779,13862,0.1163377408251407,0.272094099636917,0.399485234675667,0.21208292486227534
348,15637,5282,0.08511464435075673,0.18795178506735888,0.48317136137107447,0.24376220921080993
349,87826,40877,0.20180527278175572,0.32499347417258695,0.3027737641558379,0.1704274888898195
350,127535,55134,0.35200725102911745,0.34534152019364583,0.12046883717748562,0.1821823915997512
351,61157,32748,0.1100960417325073,0.2682600429058653,0.4017199793697797,0.21992393599184779
352,30213,17024,0.08710835387422806,0.2538503024258719,0.42580801933200335,0.23323332436789662
353,26346,18656,0.08090755384764098,0.33995123144522477,0.40792163622889294,0.17121957847824135
354,159699,92731,0.13439204854413583,0.2708983532759987,0.38962718082041325,0.20508241735945223
355,602938,232944,0.28980667806916943,0.33580217423371256,0.17477410641689367,0.19961704128022445
356,28513,13387,0.19163397809454347,0.17753946089859274,0.4060706581572225,0.22475590284964136
357,32293,16205,0.14739277571824022,0.26289692863409686,0.35638476152853105,0.23332553411913176
358,23930,13431,0.12135366520903758,0.19007002557566452,0.42919230948674775,0.25938399972855014
359,76073,25814,0.16169699573593269,0.182968896239326,0.42017531047979484,0.23515879754494645
360,150477,56464,0.3120909048481259,0.3148552316320163,0.16347102249060674,0.20958284102925095
361,42628,7527,0.16611942285115985,0.4443886211347722,0.2134441187214029,0.17604783729266502
362,117736,32563,0.17116885589507314,0.31159522423150504,0.2964378631731405,0.22079805670028127
363,70314,18277,0.2910467234991023,0.3280278634522761,0.16293086005539076,0.21799455299323087
364,54447,23335,0.1616633799473574,0.3319733513349232,0.293631282570845,0.2127319861468745
365,68928,14128,0.24888205877096967,0.459200206066969,0.1468634354919174,0.1450542996701439
366,553806,146845,0.3720229559624247,0.3576710252573823,0.1002954523787965,0.17001056640139642
367,168600,41021,0.2377014816202378,0.3003087127544176,0.26029799966194145,0.2016918059634032
368,126571,25052,0.24617169394439772,0.5041832706986928,0.1215696505005069,0.12807538485640252
369,117056,27717,0.33519571731268233,0.38460623201299116,0.10891847741923028,0.17127957325509624
370,77135,14467,0.25014505342671167,0.38415592315653835,0.19425887843152942,0.1714401449852207
371,92858,25366,0.1006383033446248,0.38521065436845403,0.29173821544364276,0.22241282684327837
372,31622,8362,0.1434174732504221,0.34613927951318585,0.2942066245046972,0.21623662273169497
373,13679,3376,0.13461196911402715,0.22278453483946692,0.4056117548353946,0.23699174121111136
374,31900,8658,0.12183828581104619,0.18918159276687674,0.4484050005446629,0.2405751208774142
375,105587,25716,0.17025101956937524,0.2092165423472306,0.3721061503360628,0.24842628774733141
376,56088,19073,0.24075922979137213,0.2688601716535536,0.3173151000366072,0.173065498518467
377,26588,9325,0.08096883030018245,0.12289595001333485,0.4994097738154201,0.2967254458710625
378,93859,29570,0.2808267362839127,0.2910700817697709,0.21238165457628821,0.21572152737002823
379,71151,26731,0.1332407167367342,0.2812005516152217,0.34716939817554004,0.23838933347250404
380,71019,21382,0.17244287042237705,0.31765205562754883,0.30120990517564084,0.20869516877443334
381,28335,9066,0.07691960002315801,0.191831462251849,0.4457508944998533,0.28549804322513966
382,24290,11822,0.05542718095054736,0.15165814233544278,0.5193641096762411,0.2735505670377688
383,22552,10833,0.05774067412430637,0.14277308504531733,0.4683470652443678,0.3311391755860086
384,33176,14555,0.060035643605500864,0.1503285799781076,0.4994181653103117,0.29021761110607985
385,61012,20549,0.059637519535437895,0.14341935083872778,0.5274025601778856,0.2695405694479488
386,16384,2719,0.20307770293825564,0.1949741593221269,0.4287468145394564,0.17320132320016116
387,23115,5664,0.04302062317206948,0.1397711695563578,0.5526773670072924,0.26453084026428036
388,24526,8580,0.07951101398085864,0.18169133965093354,0.5059440607113637,0.23285358565684416
389,21335,9876,0.1461085185952043,0.1655515716384514,0.4666324394129154,0.22170747035342886
390,111442,33374,0.18423502641460654,0.2586620099367734,0.3533027416543913,0.20380022199422873
391,371393,116679,0.36262881731213314,0.37470470582392484,0.1059441804705213,0.15672229639342067
392,453019,119781,0.38142720466257485,0.4336273434782441,0.08138674888653344,0.10355870297264766
393,507831,160062,0.3456965647348984,0.4299367376937186,0.10543425002821297,0.11893244754316999
394,486041,194112,0.3581455041015968,0.3959276224769769,0.08514617971316409,0.1607806937082622
395,163467,52388,0.28290629408712525,0.4796282824888858,0.09404451143531102,0.14342091198867782
396,213453,64349,0.2621289145808344,0.418480744458118,0.14616187091038013,0.17322847005066738
397,240603,79236,0.20609360807085556,0.4104822013364314,0.2288952987076521,0.15452889188506094
398,92355,31253,0.3539108682287677,0.43005738762390955,0.0980614955345259,0.11797024861279687
399,103347,32654,0.24025705759259,0.4024930851263492,0.19008631300618015,0.1671635442748807
400,122458,34020,0.40625771951867523,0.41599629403865074,0.08279458868034957,0.09495139776232442
401,53524,17823,0.18958063377445783,0.3313017449237351,0.2878826974576501,0.191234923844157
402,18607,7595,0.105705542443786,0.37987041336809885,0.30180209463971175,0.21262194954840347
403,17828,6041,0.045984339949559146,0.24689640189472048,0.42728659732861174,0.2798326608271086
404,28416,6381,0.07606797898556707,0.38530083098697926,0.32030312757432955,0.21832806245312414
405,18585,7111,0.09498171999210896,0.4120245508314824,0.27528125547989246,0.21771247369651625
406,20696,5176,0.10110193124047887,0.3324501672163969,0.34112123302560143,0.22532666851752275
407,18922,7451,0.07581253429687106,0.3194673679355073,0.3660755896410857,0.2386445081265359
408,28903,8925,0.04539855228078955,0.25761772652021,0.42713142491017375,0.26985229628882673
409,32821,9985,0.0825118860806377,0.3146211069855561,0.38061558198741663,0.2222514249463896
410,13141,3809,0.051165205322816806,0.3641757684504937,0.3564364637730518,0.2282225624536375
411,22880,6782,0.1111628630133093,0.3328478388193879,0.3330225990117356,0.22296669915556722
412,24326,9822,0.11035230913113935,0.40101700674146373,0.2685070781985245,0.22012360592887237
413,17454,5629,0.10621602461481247,0.24925994518696656,0.40483239605508864,0.23969163414313233
414,17851,6153,0.24185360204811798,0.4348855791002662,0.1519900953803278,0.17127072347128794
415,22510,9255,0.052981584721517795,0.2790876959760651,0.40934317226186845,0.25858754704054865
416,23727,5972,0.06137860772804425,0.3299550682323823,0.37385599603048475,0.2348103280090886
417,30020,12072,0.10657743761351844,0.4136826616523735,0.2656897452789305,0.21405015545517753
418,27217,7383,0.0627806798530845,0.35578775696334425,0.3238016515415651,0.25762991164200616
419,580782,197232,0.30324135806567837,0.3727984932877176,0.12072338952572632,0.20323675912087769
420,23638,10193,0.06502097194001133,0.2028878768653095,0.40607846619029503,0.32601268500438413
421,32642,12529,0.06410410530426414,0.35691541941829896,0.3647761265483078,0.214204348729129
422,13404,4349,0.2320598728206752,0.4193258650563919,0.1531085485754514,0.19550571354748147
423,15372,5059,0.031134517454928737,0.2846921735375915,0.41174625482037114,0.2724270541871087
424,13506,4270,0.04092526746392926,0.2440957768400508,0.45721453125477013,0.25776442444124986
425,20249,7680,0.11789186614360311,0.3589151447454628,0.30636458770951214,0.21682840140142196
426,15225,6151,0.08750780051126802,0.407179207679726,0.28975800489546844,0.21555498691353758
427,38113,10904,0.07060363102116117,0.362780168682832,0.335899922059922,0.23071627823608482
428,24209,8073,0.039990372457567466,0.2829644105465854,0.4339749886066633,0.24307022838918382
429,27662,8498,0.08760017569549322,0.4059318561856902,0.31090455282160284,0.19556341529721363
430,13783,5758,0.0746853727098155,0.33157031344854376,0.36485506319224126,0.22888925064939944
431,28285,9201,0.0849213802017234,0.3578203547788242,0.333713885613846,0.22354437940560645
432,121306,35103,0.258995528498222,0.5065566875678167,0.09574467948902611,0.13870310444493525
433,28079,12115,0.057466305768254324,0.24286510407776796,0.4289097073739902,0.2707588827799875
434,22880,10172,0.03833966294928675,0.24792969925077274,0.44857371442303645,0.2651569233769041
435,15683,7212,0.08076718411098978,0.2525407133537246,0.4117826606131428,0.2549094419221428
436,24433,10353,0.062246269878897746,0.25424751467740675,0.4146243608659694,0.2688818545777261
437,15231,5123,0.055988008141412055,0.23779195011427143,0.43823228010875237,0.2679877616355642
438,38998,17314,0.03309026949132227,0.284754804772232,0.4257631634803035,0.25639176225614224
439,44569,16751,0.06976331425667975,0.3784265611607783,0.32511653642874805,0.22669358815379392
440,16022,6298,0.03497083585223003,0.2160320286624284,0.45961694978026396,0.2893801857050776
441,32403,13656,0.08100426365052199,0.3428127681202882,0.33690290999131145,0.23928005823787837
442,31964,13759,0.07783638916438713,0.3115784002305097,0.3665605656124833,0.24402464499261992
443,24961,9196,0.03255881172977492,0.24006310074956264,0.45596209666542514,0.2714159908552373
444,23891,10359,0.09700567810793552,0.34237290168503376,0.32807913255447413,0.23254228765255647
445,24028,11380,0.04140066292895683,0.2757229055209777,0.41733948408085414,0.26553694746921136
446,24830,13264,0.04004682330093485,0.21876981398610965,0.4513438075947204,0.2898395551182351
447,15865,6032,0.055973003177147686,0.28028656699951615,0.4151976541908084,0.2485427756325278
448,29700,14215,0.050408179543652835,0.37782389976011144,0.3511295816085069,0.22063833908772892
449,14173,7464,0.0320803629293584,0.20554044870255905,0.47637380795112516,0.28600538041695744
450,19281,5835,0.031035443251286574,0.18855706202303113,0.47451854212050887,0.30588895260517346
451,32109,9206,0.09565607262071196,0.24483550890607716,0.39956721879743706,0.25994119967577395
452,15648,5747,0.04040851613543292,0.248117490092838,0.42287326587382856,0.2886007278979005
453,26169,8871,0.03293402453307901,0.25324535417777844,0.4367825227217739,0.27703809856736866
454,12742,3803,0.1976296299076145,0.12783627969503947,0.3836101645726066,0.2909239258247394
455,21056,10383,0.04678297342785993,0.3231953184256047,0.3766910805351664,0.2533306276113689
456,21218,7499,0.11555610978284653,0.2220201816073388,0.40344909054911504,0.2589746180606996
457,17004,5499,0.1288163054191654,0.2181269490493652,0.39498269807932385,0.25807404745214546
458,15927,3402,0.04942535509740291,0.2698300590251695,0.41218365062986895,0.26856093524755864
459,38502,11844,0.12636251080969121,0.31079793813601453,0.3308139431045836,0.2320256079497105
460,11374,4481,0.05130474448876511,0.2831117799696574,0.4112260319801352,0.2543574435614423
461,16346,5674,0.04593473060983357,0.2949743476397522,0.39852748890503253,0.26056343284538164
462,26036,8816,0.08797923611639943,0.3007501889553066,0.36701237981588175,0.24425819511241234
463,17310,7227,0.21283095917055642,0.38696544693550144,0.1780804569649559,0.22212313692898616
464,26487,11835,0.047374227890713536,0.25853655658538577,0.4261041315564231,0.2679850839674775
465,18331,6052,0.1763618491045468,0.31973723450098773,0.299753577720054,0.2041473386744114
466,31216,11110,0.06381062620311466,0.24387606092241504,0.42451709828980305,0.2677962145846672
467,14192,5057,0.03285697586849046,0.27420072736958445,0.44835710997480943,0.24458518678711563
468,15200,4659,0.2628678339898775,0.3510332303096228,0.15616784211988866,0.22993109358061117
469,15514,5419,0.08747981929233019,0.26269390688725985,0.3729761841133559,0.276850089707054
470,20940,5559,0.02776865655645297,0.29418232453315823,0.40107768826382023,0.2769713306465684
471,29158,11546,0.07036948865177184,0.2570729643548439,0.38895568581160583,0.28360186118177855
472,10459,3591,0.06827884521380269,0.22486047754848182,0.44972095509696364,0.25713972214075176
473,19013,7362,0.07495157540687677,0.23957832709624094,0.43837859945968083,0.24709149803720157
474,41254,9440,0.15597806579657778,0.291629699593969,0.34975206387220736,0.20264017073724586
475,17057,4456,0.3210826764718211,0.38018375406672944,0.1287559144538335,0.1699776550076159
476,17449,6311,0.04610555376726241,0.22784648284691236,0.45189979139376846,0.2741481719920568
477,18040,4852,0.08497911495592847,0.20636843282586906,0.4401450983597389,0.26850735385846347
478,15621,3743,0.09722446268842379,0.22677687732596227,0.4289266900113339,0.24707196997428002
479,31364,8990,0.12109685104313751,0.3339478643146721,0.33506163380130016,0.20989365084089018
480,11411,3358,0.0747974426787702,0.2304176071229151,0.4473301699272935,0.2474547802710212
481,41214,14693,0.055019378053659945,0.21232272764523372,0.45770248027768745,0.27495541402341883
482,116892,33307,0.15022926194928687,0.29575643602727797,0.33256056647779403,0.22145373554564107
483,27421,7282,0.13495550005677234,0.3671033964245573,0.30453911129878863,0.19340199221988175
484,13381,3822,0.07850676734961287,0.25038441953120544,0.43200069983667,0.23910811328251164
485,17477,6082,0.062241495539403884,0.1783220779947552,0.48319544183400276,0.27624098463183827
486,14399,4160,0.22515871693370257,0.47920717230741944,0.11504078827864823,0.18059332248022986
487,36270,10437,0.0751137497442235,0.21231314546218463,0.4477907821528332,0.2647823226407586
488,36902,15469,0.2125334852873847,0.4110801907973516,0.15319890425794183,0.223187419657322
489,48628,25038,0.1485142538033097,0.369180866425951,0.26619068605575097,0.21611419371498822
490,29971,15712,0.15048440521760323,0.35085996081350646,0.2940975829538228,0.20455805101506747
491,18720,9889,0.2679249942413407,0.3350688860159001,0.1475214159868682,0.24948470375589094
492,14631,6624,0.03271206838819975,0.13627428709732173,0.5306282917154019,0.30038535279907663
493,26464,9045,0.09222869294711955,0.23488385405265316,0.4127904172883679,0.26009703571185944
494,17943,6833,0.05946227991404376,0.2000392760744867,0.4490744204011271,0.2914240236103424
495,48230,23941,0.15471978057760716,0.5221916472630247,0.14964644000192542,0.17344213215744272
496,37514,12435,0.1858859111708569,0.34512011147382254,0.2835209959176949,0.1854729814376256
497,28175,15232,0.06925185779488129,0.3906512452813058,0.3183759965567937,0.22172090036701927
498,25273,9402,0.1594415540666991,0.3137766595984861,0.3118210030740889,0.21496078326072582
499,22379,10973,0.07043226488732705,0.4789629666487988,0.24492156152538888,0.20568320693848532
500,18743,10095,0.09202143120502583,0.5068503079354019,0.21246981499716122,0.188658445862411
501,5969,2872,0.4300381653162744,0.2939350376765175,0.10100282852963063,0.17502396847757737
502,17049,7111,0.05973120151183608,0.15978600971420992,0.5024002677209735,0.27808252105298054
503,23152,11256,0.180076887657113,0.48697609663826125,0.17025563977400474,0.162691375930621
504,10842,5474,0.12120845776364218,0.305498527716052,0.3359516550079317,0.23734135951237414
505,12331,5103,0.03987993438940359,0.157777605348913,0.5105024018846193,0.29184005837706417
506,31605,14266,0.1530823297735037,0.44974961165201177,0.2153341946299113,0.1818338639445732
507,22195,15515,0.030928918140285252,0.23402731507775565,0.4584409406364889,0.27660282614547016
508,14967,7215,0.21971913821857664,0.43206793506007285,0.14309560600388005,0.20511732071747046
509,19272,12538,0.07086717425564623,0.1936741532430616,0.4390366295639656,0.29642204293732666
510,19520,6846,0.08881978242375821,0.2592267180798968,0.4050290346902055,0.24692446480613955
511,9301,4578,0.10228835788534603,0.33002486199742,0.34960021400996133,0.2180865661072726
512,20895,8087,0.21278395483490406,0.4652712146131296,0.13853949087395687,0.18340533967800954
513,16962,8895,0.037618408973512825,0.2051791621879775,0.46890526301666613,0.28829716582184356
514,20527,12525,0.14050810491024507,0.36088273388232195,0.2846634220596612,0.2139457391477717
515,54155,22458,0.3653475160242725,0.36917328920532855,0.09191070812251567,0.17356848664788327
516,20896,14332,0.043404208490472364,0.17766940288328378,0.482027490343974,0.2968988982822699
517,15830,8967,0.08891689428414573,0.23299751249452672,0.402350961497165,0.2757346317241625
518,14837,5398,0.03664999509700452,0.2048311541318956,0.468877716799657,0.289641133971443
519,18996,7532,0.19114019028637455,0.38736382998413743,0.23166300859147385,0.1898329711380143
520,20377,14960,0.042560911651235336,0.20492934039421537,0.4598136134307486,0.2926961345238008
521,318254,124775,0.3332024795227547,0.391640724887969,0.10431723401447407,0.17083956157480218
522,18764,13508,0.06147125505361167,0.2526704704723573,0.4151831425588417,0.2706751319151892
523,11761,7161,0.03367685646907346,0.2030819142669225,0.4783140840188235,0.28492714524518054
524,31338,14231,0.14073888126178188,0.35565886474701414,0.2769120930241107,0.22669016096709338
525,20452,15153,0.03754886258041058,0.25537867022998006,0.4241734673260753,0.282898999863534
526,24235,13525,0.11508439396396451,0.27918719726129776,0.35460911284509705,0.25111929592964066
527,20274,4348,0.14789862914768712,0.2885246100271379,0.32882270232791383,0.23475405849726108
528,27992,4611,0.1879802798620525,0.34190304005808314,0.30708663241142337,0.1630300476684409
529,24772,7518,0.23699472288992338,0.3287969346202814,0.21066200608414637,0.2235463364056489
530,9038,3643,0.06527782126431445,0.20722218701742187,0.44222227945228554,0.2852777122659782
531,12627,5800,0.05626938128045036,0.1840007581898654,0.48044644150119925,0.27928341902848497
532,25241,5902,0.11884893888148464,0.2562045386468271,0.3982135833030994,0.22673293916858886
533,20664,7560,0.03684563946373727,0.16373339521340707,0.49500394286150096,0.3044170224613548
534,12683,4023,0.05610383388044381,0.1263706553420488,0.5042032320450498,0.3133222787324576
535,19488,6143,0.08230702751114823,0.207252882005696,0.44043565421372355,0.2700044362694322
536,10477,5424,0.03648123541038261,0.16589698595452348,0.4854536919377536,0.3121680866973403
537,19987,5206,0.04971407112700629,0.14429920408225672,0.5109697872958946,0.29501693749484253
538,25717,7880,0.08988302741351589,0.22802047020263475,0.4093857864725949,0.2727107159112545
539,26766,13279,0.06513792733958322,0.23366609888377082,0.42433530387397167,0.2768606699026741
540,9702,5051,0.020262215198399647,0.12244014052519604,0.541662157215305,0.31563548706109934
541,19105,6673,0.05971032934976078,0.17034665122319517,0.4897316679580497,0.28021135146899434
542,9286,3301,0.058196132970832364,0.1652403069129797,0.4689928131583879,0.3075707469578
543,15492,3440,0.13415811729955193,0.23111348521892222,0.37562519127543315,0.2591032062060926
544,14162,3515,0.0453409462681187,0.13679856118180583,0.5022842434715462,0.3155762490785294
545,21484,3963,0.06031489493236909,0.30173475994881294,0.40314917860043425,0.23480116651838365
546,17892,5337,0.05640581598746668,0.24654146529519186,0.44356074332548073,0.2534919753918607
547,51548,15390,0.12133493075033576,0.36651727426398656,0.303851283517545,0.20829651146813263
548,101237,24774,0.1703313278562673,0.34869401877245293,0.2535283177320366,0.22744633563924316
549,26215,14110,0.10994386125419046,0.25986747406082983,0.3514023111011267,0.27878635358385306
550,35973,14150,0.23488136905414564,0.3019412475727163,0.22334606640385737,0.2398313169692807
551,16614,4939,0.3965989552744346,0.3156813866696498,0.1309061642537297,0.15681349380218576
552,87608,39919,0.13198052055290893,0.22227130335755035,0.3507329267047305,0.2950152493848103
553,88246,36288,0.26458172312661166,0.36980159643469285,0.18615254265193665,0.17946413778675877
554,18965,9696,0.15581265381757425,0.27644438499700175,0.3077945616611085,0.2599483995243155
555,80425,38808,0.18188515927862733,0.2437422481542259,0.33512201429252064,0.2392505782746261
556,104620,34268,0.3320060946330851,0.3752760496942355,0.1347913560609,0.15792649961177954
557,63322,30469,0.15622455103373503,0.3234311783759363,0.25691954171355885,0.26342472887676976
558,36488,13840,0.09009160244536597,0.519105385757255,0.20851174735570793,0.18229126444167112
559,31271,14367,0.22321204570241224,0.560294595572452,0.06395267193336517,0.1525406867917706
560,24974,14377,0.1365375443869563,0.19386816904324705,0.37922302744424036,0.29037125912555634
561,35081,9155,0.28813646809955656,0.29507955007375863,0.21216547256521956,0.20461850926146533
562,35392,17769,0.20623793812699018,0.3616824736711961,0.24762822433948925,0.18445136386232455
563,117504,42811,0.273272089669874,0.43572051620545343,0.1333736281554611,0.15763376596921144
564,504542,187759,0.3548920214408492,0.38303111226826836,0.08642982365693792,0.1756470426339446
565,96906,49263,0.21803439859523038,0.3512109942462488,0.22609780235726082,0.20465680480126
566,25816,12194,0.3633016345829264,0.3249539962414232,0.11520290510248027,0.19654146407317022
567,26867,6376,0.3451677534073084,0.49698192122525603,0.05387164799518099,0.10397867737225458
568,205827,83413,0.21040424746236144,0.42804246695166454,0.18244856380529628,0.17910472178067766
569,95987,35693,0.286727241399728,0.3944711105048034,0.15531519009320832,0.16348645800226022
570,23192,7412,0.37397677246704214,0.39409064413148903,0.08926479007281114,0.1426677933286576
571,74270,31965,0.22417633976142531,0.4057015921619615,0.19786011800433,0.17226195007228315
572,27888,11295,0.38645490789511977,0.31266599276646284,0.11841650107426868,0.18246259826414873
573,54038,22919,0.14823307275679068,0.4696526828469692,0.2032313674129251,0.17888287698331487
574,76864,31099,0.23469845333052528,0.43995994503764885,0.1550893829809022,0.17025221865092371
575,89833,33078,0.28165840869806646,0.4303666611092415,0.12030011008722874,0.16767482010546325
576,61465,25119,0.19320759936357892,0.4452740766735652,0.18569111197103205,0.17582721199182383
577,150949,64340,0.20275766598974293,0.4563535021038817,0.16123396058248388,0.17965487132389152
578,83558,26045,0.3128617177330562,0.4450375621434894,0.09866262787034658,0.14343809225310789
579,551683,188985,0.39392065876829596,0.3590743656041614,0.07648506979052859,0.1705199058370139
580,13229,5317,0.3265927444972688,0.4413448661095786,0.08892678560441344,0.14313560378873907
581,75552,33356,0.2204353663433507,0.4709726578848397,0.15262267354530387,0.15596930222650568
582,13582,5431,0.40748526926221856,0.34353248970532246,0.09061066503725446,0.1583715759952045
583,81852,41845,0.26431702637766297,0.4570489488320835,0.1148889065130989,0.16374511827715468
584,103716,40909,0.2462284243663908,0.5454522600817087,0.0864548992501334,0.12186441630176714
585,254494,103498,0.3987777433170449,0.3997281722861199,0.06292179214193878,0.13857229225489653
586,67442,31328,0.26603554611851965,0.48288223205422004,0.11372480513023943,0.1373574166970209
587,74337,32628,0.20358053188347136,0.5375881458467799,0.12299745107262802,0.1358338711971207
588,22611,9362,0.2416026563671776,0.5088243630741544,0.09094794024913787,0.15862504030953017
589,46232,23819,0.21628921226132639,0.4433865072606815,0.1623456337121773,0.17797864676581487
590,18307,6942,0.3126698811309578,0.4542290046392508,0.08279554627363313,0.1503055679561583
591,57421,24811,0.18461338715968614,0.5956800280794874,0.09967997966657809,0.1200266050942484
592,90902,50123,0.2517703773116819,0.48296653666348743,0.10496008109547388,0.16030300492935667
593,52038,29736,0.22692703890248028,0.41235234569326334,0.1612649314077985,0.1994556839964578
594,47414,26305,0.21635288190621912,0.4439796023810826,0.15588675006980818,0.18378076564289023
595,82740,41819,0.39735065628297084,0.36730737671037467,0.077193065946706,0.15814890105994847
596,23637,9757,0.21815581514883717,0.5431737763190754,0.08213008608028226,0.15654032245180513
597,107219,49823,0.31281198435487806,0.446088787286238,0.09122071338973274,0.14987851496915106
598,215250,91276,0.21960994000997414,0.5159044688011807,0.11055210214734451,0.1539334890415007
599,55323,14994,0.07682483298677312,0.2728814350542082,0.40189041355557725,0.24840331840344135
600,20830,10314,0.039645483167992705,0.3780584271297702,0.33124878976653327,0.25104729993570385
601,38000,12960,0.06196396788270965,0.5540653925492436,0.20030303440341463,0.18366760516463207
602,25327,8680,0.06149056701811931,0.273740082237036,0.397013001870135,0.2677563488747097
603,23145,9232,0.07995003184566997,0.41480517234964137,0.2689275997995145,0.23631719600517412
604,19177,9708,0.08696505304590285,0.2533385788413806,0.3932642357650458,0.2664321323476708
605,34216,20056,0.032015607178542446,0.23052642574298166,0.45285159147429377,0.284606375604182
606,34231,11306,0.039785501514251254,0.23687939023336063,0.44227640813369246,0.2810587001186957
607,49653,15371,0.13912596309753472,0.506729314854485,0.18071674576592145,0.1734279762820589
608,25469,11141,0.09675407649727594,0.30234977926428414,0.356536186168625,0.24435995806981498
609,29324,7402,0.16891545887724937,0.3761613301398343,0.25248614532545477,0.20243706565746147
610,76146,23519,0.12671421892635312,0.46242662447614974,0.22365168353295817,0.18720747306453903
611,19372,9691,0.041067488643026145,0.3205726446027752,0.39007638142060275,0.24828348533359595
612,56909,23941,0.07825111928879266,0.41824696499900127,0.28554807616079847,0.21795383955140754
613,113614,37158,0.12360952627894961,0.3201980323738478,0.31091346186061886,0.24527897948658367
614,12855,4415,0.0590645952634801,0.1694432097434597,0.4506904529490956,0.3208017420439646
615,15891,6128,0.02682723135797522,0.19152226238695205,0.4904943025640901,0.2911562036909825
616,24343,9746,0.0916095045467026,0.3350977745851227,0.319637287239841,0.2536554336283338
617,70180,23081,0.10649748995031451,0.4356415002995783,0.23866432350017236,0.21919668624993482
618,18435,8376,0.02734015201107864,0.23398520285438187,0.4676638043422098,0.2710108407923297
619,15346,7117,0.03836473745567487,0.19197159777054282,0.45563624349183157,0.31402742128195066
620,23136,8300,0.08468389846776635,0.4136440478369,0.27416780069367647,0.22750425300165722
621,53755,18834,0.0851875252720898,0.3194406862849946,0.3593119948340538,0.23605979360886176
622,86866,33414,0.07635959637619068,0.3959268685197848,0.28916080681487755,0.23855272828914703
623,74032,19744,0.11299570282095675,0.3700943660738238,0.3031244749713145,0.21378545613390496
624,19648,7003,0.05590452035973468,0.26562593589186256,0.41328767240928554,0.26518187133911714
625,338976,102461,0.19277021109944684,0.45830065217273064,0.1595376862282224,0.1893914504996002
626,68322,30179,0.07915434637708875,0.28558407291916527,0.3714137594467835,0.2638478212569625
627,88525,35041,0.1161372549769303,0.3398057881218952,0.3080894772108353,0.2359674796903392
628,33132,14566,0.1038813285792472,0.26735946491847035,0.3643006462958218,0.2644585602064606
629,69472,28163,0.0827487143880053,0.3301359385510014,0.3293137978171719,0.2578015492438215
630,36451,12085,0.04262283280856406,0.31880471867944016,0.4017074833476859,0.23686496516430983
631,25246,8930,0.05641718168289828,0.2937738377050135,0.36340752744546656,0.28640145316662163
632,23354,7093,0.04348521908305284,0.2539919657611196,0.42202469322397235,0.2804981219318553
633,25321,9872,0.09495499669295034,0.2376623534959586,0.39275721291695714,0.2746254368941339
634,73628,24610,0.1298836358201634,0.3664470507534068,0.2668974038888974,0.23677190953753238
